,rent_cost,Area_m2,rooms,Dictrict_8,Dishwasher,Shower_cabin,Bathroom_combined_3,Distance_from_Cremlin,Bathroom_combined_2,Repair_disigne,Ceiling_height_m,Bathroom_combined_4,Parking_underground,Air_conditioner,Repair_cosmetic,House_panel,Bathroom_separate_3,ulitsa_dvor,Bathroom_combined_1,Bathroom_separate_4,House_monolithic_brick,Telephone,House_noun,dvor,Bathroom_combined_0,Television,Parking_paid_yard,House_monolithic,Bathroom_separate_2,Dictrict_1,Dictrict_10,House_block,Pass_lift_1,You_can_with_animals,Dictrict_2,Dictrict_6,Bathroom_separate_1,House_oldfond,Dictrict_9,Loggia_1
13270,47000.0,55.0,2.0,0,False,False,0,10.39,0,0,2.65,0,0,False,0,0,0,0,0,0,0,False,0,0,1,True,1,0,0,0,0,0,0,False,0,0,1,0,0,1
13271,48000.0,54.0,3.0,0,False,False,0,8.42,0,0,2.7,0,1,False,0,1,0,0,0,0,0,False,0,1,1,False,0,0,0,0,0,0,1,False,0,1,1,0,0,0
13272,49000.0,60.0,2.0,0,False,False,0,10.03,0,0,2.99,0,0,False,1,0,0,0,0,0,0,False,0,0,1,True,1,0,0,0,0,0,1,False,0,1,1,0,0,0
13273,49000.0,43.0,2.0,0,False,False,0,10.75,0,0,2.5,0,0,False,0,0,0,0,1,0,0,False,0,1,0,False,0,0,0,0,0,0,0,False,0,1,0,0,0,0
13274,49000.0,55.0,2.0,0,False,False,0,8.44,0,0,2.99,0,0,False,0,0,0,0,0,0,0,True,1,0,1,True,0,0,0,0,0,0,0,False,0,1,1,0,0,0
13275,49998.0,24.0,1.0,0,False,True,0,10.79,0,0,2.99,0,0,True,0,0,0,0,1,0,0,False,0,0,0,False,0,0,0,0,0,0,1,False,0,1,0,0,0,0
13276,50000.0,42.0,1.0,0,False,False,0,8.57,0,0,2.9,0,1,False,0,1,0,1,1,0,0,False,0,0,0,False,0,0,0,0,0,0,1,False,0,1,0,0,0,0
13277,50000.0,37.0,1.0,0,True,False,0,8.63,0,0,2.99,0,0,True,1,1,0,0,1,0,0,True,0,0,0,False,0,0,0,0,0,0,0,False,0,1,0,0,0,0
13278,52000.0,55.0,2.0,0,False,False,0,10.43,0,0,2.99,0,0,False,0,0,0,0,0,0,0,False,0,0,1,True,0,0,0,0,0,0,0,False,0,1,1,0,0,0
13279,53000.0,25.0,0.0,0,True,False,0,18.78,0,1,2.7,0,1,True,0,0,0,0,1,0,0,False,0,1,0,True,0,1,0,0,0,0,0,False,0,0,0,0,0,0
13280,55000.0,54.0,2.0,0,False,False,0,9.16,0,0,2.99,0,0,False,1,0,0,0,0,0,0,False,0,1,1,False,0,0,0,0,0,0,0,False,0,1,1,0,0,0
13281,60000.0,36.0,1.0,0,False,False,0,8.69,0,0,2.6,0,0,True,0,1,0,0,0,0,0,False,0,0,1,False,0,0,0,0,0,0,1,False,0,1,1,0,0,0
13282,60000.0,18.0,1.0,0,False,True,0,10.92,0,0,2.8,0,0,True,0,0,0,0,1,0,0,False,0,0,0,False,1,0,0,0,0,0,0,False,0,0,0,0,0,0
13283,60000.0,54.0,2.0,0,True,False,0,8.5,0,0,2.64,0,0,False,0,1,0,0,0,0,0,False,0,1,1,True,1,0,0,0,0,0,1,False,0,1,1,0,0,0
13284,60000.0,37.0,1.0,0,False,False,0,8.54,0,1,2.8,0,0,False,0,1,0,0,1,0,0,False,0,0,0,True,0,0,0,0,0,0,1,False,0,1,0,0,0,1
13285,60000.0,73.0,3.0,0,True,True,0,10.6,0,0,3.2,0,0,True,0,0,0,0,0,0,0,False,0,1,1,True,0,0,0,0,0,0,1,False,0,1,1,0,0,0
13286,70000.0,75.0,3.0,0,False,False,0,8.85,0,0,2.7,0,0,False,0,0,0,1,0,0,0,False,0,0,1,False,0,0,0,0,0,0,0,False,0,1,1,0,0,0
13287,70000.0,54.0,2.0,0,False,False,0,8.82,0,0,2.7,0,0,True,0,0,0,0,0,0,0,False,0,1,1,False,1,0,0,0,0,0,1,False,0,1,1,0,0,1
13288,75000.0,45.0,3.0,0,True,True,0,8.63,0,0,2.6,0,0,True,0,1,0,0,0,0,0,False,0,0,1,False,1,0,0,0,0,0,1,True,0,1,1,0,0,1
13289,75000.0,84.0,3.0,0,True,False,0,8.48,0,0,2.64,0,0,True,1,0,0,0,1,0,0,False,0,0,0,False,0,1,0,0,0,0,0,False,0,1,0,0,0,0
13290,78000.0,86.0,3.0,0,True,False,0,8.64,0,0,2.99,0,0,False,0,1,0,0,0,0,0,True,0,0,1,True,0,0,0,0,0,0,0,False,0,1,1,0,0,1
13291,85000.0,80.0,3.0,0,False,False,0,8.47,0,0,2.7,0,0,True,0,1,0,1,0,0,0,True,0,0,1,True,0,0,0,0,0,0,1,False,0,1,1,0,0,1
13292,100000.0,54.0,2.0,0,False,False,0,8.64,0,1,2.99,0,0,True,0,1,0,1,0,0,0,False,0,0,1,True,0,0,0,0,0,0,1,False,0,1,1,0,0,0
13293,125000.0,73.0,3.0,0,True,False,0,10.61,0,1,2.99,0,0,True,0,0,0,0,1,0,0,True,1,1,0,True,1,0,0,0,0,0,1,False,0,0,0,0,0,0
13294,27000.0,34.0,1.0,0,False,False,0,8.82,0,0,2.99,0,0,False,1,0,0,0,1,0,0,False,1,1,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0
13295,32000.0,18.0,0.0,0,False,True,0,10.92,0,0,2.99,0,0,False,0,0,0,0,1,0,0,False,0,1,0,True,0,0,0,0,0,0,1,True,0,0,0,0,0,0
13296,34000.0,20.0,1.0,0,False,True,0,10.82,0,0,3.2,0,0,False,1,0,0,0,1,0,0,False,0,1,0,False,1,0,0,0,0,0,0,False,0,0,0,0,0,0
13297,34000.0,19.0,1.0,0,False,False,0,10.92,0,0,2.9,0,0,False,0,0,0,0,1,0,0,False,0,0,0,False,1,0,0,0,0,0,1,True,0,0,0,0,0,0
13298,35000.0,20.0,1.0,0,False,True,0,10.92,0,0,2.99,0,0,False,0,0,0,0,1,0,0,False,0,0,0,False,1,1,0,0,0,0,1,True,0,0,0,0,0,0
13299,35000.0,34.7,1.0,0,False,False,0,8.21,0,0,2.64,0,0,False,1,0,0,0,1,0,0,False,1,0,0,False,0,0,0,0,0,0,0,False,0,1,0,0,0,0
13300,35000.0,19.0,1.0,0,False,True,0,10.56,0,1,2.99,0,0,False,0,0,0,0,1,0,0,False,1,0,0,True,1,0,0,0,0,0,1,False,0,0,0,0,0,0
13301,35000.0,30.6,1.0,0,False,False,0,8.77,0,0,2.99,0,0,False,1,0,0,0,1,0,0,False,0,0,0,False,0,0,0,0,0,0,0,False,0,1,0,0,0,0
13302,35000.0,38.0,1.0,0,False,False,0,10.11,0,0,2.64,0,0,True,1,0,0,0,1,0,0,False,1,1,0,True,0,0,0,0,0,0,0,False,0,0,0,0,0,0
13303,35000.0,55.0,1.0,0,False,False,0,9.17,0,0,2.99,0,0,False,1,0,0,0,0,0,0,False,1,0,1,False,0,0,0,0,0,0,0,False,0,0,1,0,0,0
13304,37000.0,18.5,1.0,0,False,True,0,10.92,0,0,2.99,0,0,False,0,0,0,0,1,0,0,False,1,1,0,True,1,0,0,0,0,0,1,True,0,0,0,0,0,0
13305,38000.0,40.0,1.0,0,False,False,0,8.93,0,0,2.99,0,0,False,1,0,0,0,1,0,0,False,0,1,0,True,0,1,0,0,0,0,0,False,0,1,0,0,0,1
13306,38000.0,40.0,1.0,0,True,False,0,8.36,0,0,2.64,0,0,False,1,1,0,0,0,0,0,False,0,1,1,False,1,0,0,0,0,0,0,False,0,1,1,0,0,1
13307,38000.0,38.0,1.0,0,False,False,0,8.88,0,0,2.7,0,0,False,0,0,0,0,1,0,0,False,0,1,0,True,1,0,0,0,0,0,1,False,0,1,0,0,0,1
13308,39000.0,41.0,1.0,0,False,False,0,8.64,0,0,2.99,0,0,False,1,1,0,0,1,0,0,False,0,1,0,False,0,0,0,0,0,0,0,True,0,1,0,0,0,1
13309,40000.0,42.0,1.0,0,False,False,0,8.31,0,0,2.64,0,0,False,1,1,0,0,0,0,0,False,0,0,1,True,0,0,0,0,0,0,0,False,0,1,1,0,0,1
13310,40000.0,20.0,1.0,0,False,True,0,10.79,0,0,2.99,0,0,False,0,0,0,0,1,0,0,False,0,0,0,True,1,0,0,0,0,0,0,False,0,1,0,0,0,0
13311,40000.0,23.0,0.0,0,False,True,0,10.79,0,0,3.2,0,0,False,0,0,0,0,1,0,0,False,0,0,0,True,1,0,0,0,0,0,1,False,0,1,0,0,0,0
13312,43000.0,52.0,2.0,0,False,False,0,8.88,0,0,2.65,0,0,False,0,0,0,0,1,0,0,False,0,0,0,True,0,0,0,0,0,0,0,True,0,0,0,0,0,1
13313,43000.0,24.5,1.0,0,False,True,0,10.75,0,1,3.2,0,0,False,0,0,0,0,1,0,0,False,0,0,0,False,0,0,0,0,0,0,0,False,0,1,0,0,0,0
13314,44000.0,18.0,0.0,0,False,False,0,10.92,0,1,2.99,0,0,False,0,0,0,0,1,0,0,False,1,0,0,True,0,0,0,0,0,0,0,False,0,0,0,0,0,0
13315,45000.0,57.0,2.0,0,False,False,0,9.23,0,0,2.8,0,0,False,1,0,0,0,1,0,0,True,1,1,0,True,1,0,0,0,0,0,0,False,0,0,0,0,0,0
13316,45000.0,20.0,0.0,0,False,True,0,18.78,0,1,2.6,0,0,True,0,0,0,0,1,0,0,False,0,0,0,True,1,1,0,0,0,0,0,False,0,0,0,0,0,0
13317,46000.0,18.0,0.0,0,False,False,0,10.92,0,0,2.99,0,0,False,1,0,0,0,1,0,0,False,1,1,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0
13318,46000.0,18.0,0.0,0,False,False,0,10.92,0,1,2.99,0,0,False,0,0,0,0,1,0,0,False,1,0,0,True,0,0,0,0,0,0,1,True,0,0,0,0,0,0
13319,48000.0,53.0,2.0,0,True,False,0,9.21,0,0,3.0,0,0,True,1,0,0,0,1,0,0,True,0,1,0,True,1,0,0,0,0,0,0,False,0,1,0,0,0,0
13320,50000.0,56.0,2.0,0,False,False,0,8.57,0,0,2.99,0,1,False,1,1,0,0,0,0,0,False,0,1,1,False,0,0,0,0,0,0,1,True,0,1,1,0,0,1
13321,54000.0,28.0,0.0,0,False,True,0,18.78,0,1,2.6,0,0,True,0,0,0,0,1,0,0,False,0,0,0,False,1,1,0,0,0,0,0,False,0,0,0,0,0,0
13322,54500.0,18.5,0.0,0,False,False,0,10.92,0,0,2.99,0,0,True,0,0,0,0,1,0,0,False,1,1,0,True,0,0,0,0,0,0,0,False,0,0,0,0,0,0
13323,55000.0,52.0,2.0,0,False,False,0,8.47,0,0,2.74,0,0,False,1,1,0,0,0,0,0,False,0,1,1,False,0,0,0,0,0,0,0,False,0,1,1,0,0,1
13324,57000.0,54.0,2.0,0,False,False,0,8.69,0,0,2.99,0,0,True,1,1,0,0,0,0,0,False,0,1,1,True,0,0,0,0,0,0,0,False,0,1,1,0,0,0
13325,60000.0,52.0,2.0,0,False,False,0,8.88,0,0,2.99,0,0,False,1,0,0,1,1,0,0,False,1,0,0,True,0,0,0,0,0,0,1,True,0,0,0,0,0,1
13326,60000.0,73.0,3.0,0,True,False,0,10.6,0,0,2.99,0,0,True,0,0,0,0,0,0,0,True,1,1,1,True,1,0,0,0,0,0,0,False,0,1,1,0,0,0
13327,70000.0,79.0,3.0,0,False,False,0,8.69,0,0,2.64,0,0,False,0,1,0,0,0,0,0,False,0,0,1,True,1,0,0,0,0,0,0,False,0,1,1,0,0,0
13328,75000.0,78.0,3.0,0,True,False,0,8.5,0,0,2.64,0,0,False,1,1,0,1,0,0,0,False,0,0,1,False,0,0,0,0,0,0,0,False,0,1,1,0,0,1
13329,49000.0,40.0,1.0,0,True,False,0,8.58,0,0,2.75,0,0,False,0,1,0,0,1,0,0,False,0,0,0,True,0,0,0,0,0,0,0,False,0,1,0,0,0,0
13330,55000.0,57.0,3.0,0,False,True,0,9.3,0,0,2.99,0,0,True,0,0,0,0,0,0,0,False,0,0,1,True,1,0,1,0,0,0,1,True,0,1,0,0,0,0
13331,100000.0,55.7,2.0,0,False,True,0,8.64,0,1,2.75,0,0,False,0,1,0,1,0,0,0,False,0,0,1,True,1,0,0,0,0,0,1,False,0,1,1,0,0,1
13332,33000.0,19.0,0.0,0,False,True,0,10.82,0,0,3.0,0,0,False,1,0,0,0,1,0,0,False,0,1,0,True,0,0,0,0,0,0,1,False,0,0,1,0,0,0
13333,35000.0,25.0,1.0,0,False,False,0,18.78,0,0,2.99,0,0,False,1,0,0,0,1,0,0,False,0,0,0,False,1,1,0,0,0,0,1,False,0,0,0,0,0,0
13334,38000.0,19.0,1.0,0,False,True,0,10.92,0,0,2.99,0,0,False,1,0,0,0,1,0,0,False,0,0,0,True,0,0,0,0,0,0,0,False,0,0,0,0,0,0
13335,38000.0,17.7,0.0,0,False,False,0,10.92,0,1,2.9,0,0,False,0,0,0,0,1,0,0,False,0,1,0,False,1,0,0,0,0,0,1,False,0,0,0,0,0,0
13336,40000.0,48.0,1.0,0,False,False,0,8.82,0,0,2.7,0,0,False,0,0,0,0,0,0,0,False,0,1,1,False,1,0,1,0,0,0,1,False,0,1,0,0,0,1
13337,40000.0,18.0,1.0,0,False,True,0,10.92,0,1,3.0,0,0,False,0,0,0,0,1,0,0,False,0,0,0,True,1,0,0,0,0,0,0,False,0,0,0,0,0,0
13338,42500.0,20.0,1.0,0,False,True,0,18.78,0,1,2.8,0,0,False,0,0,0,0,1,0,0,False,0,1,0,True,1,1,0,0,0,0,0,True,0,0,0,0,0,0
13339,43000.0,29.0,2.0,0,False,False,0,10.75,0,1,3.2,0,0,False,0,0,0,0,1,0,0,False,0,1,0,True,1,0,0,0,0,0,1,True,0,1,0,0,0,0
13340,43000.0,18.0,1.0,0,True,False,0,10.92,0,0,3.0,0,0,False,1,0,0,0,1,0,0,False,0,1,0,False,1,0,0,0,0,0,0,False,0,0,0,0,0,0
13341,44000.0,23.0,0.0,0,True,True,0,10.79,0,1,2.99,0,0,False,0,0,0,0,1,0,0,False,0,0,0,True,1,0,0,0,0,0,1,False,0,1,0,0,0,0
13342,45000.0,20.0,0.0,0,False,True,0,10.92,0,1,3.0,0,0,False,0,0,0,1,1,0,0,False,0,0,0,True,1,0,0,0,0,0,0,False,0,0,0,0,0,0
13343,45000.0,24.0,0.0,0,False,False,0,10.75,0,1,3.6,0,0,False,0,0,0,0,1,0,0,False,1,0,0,True,0,0,0,0,0,0,0,True,0,1,0,0,0,0
13344,45000.0,28.0,0.0,0,False,True,0,10.82,0,1,2.99,0,0,False,0,0,0,0,1,0,0,False,1,0,0,True,0,0,0,0,0,0,0,False,0,0,1,0,0,0
13345,45000.0,25.0,0.0,0,True,True,0,10.79,0,1,2.99,0,0,False,0,0,0,0,1,0,0,False,0,0,0,True,0,1,0,0,0,0,0,False,0,1,0,0,0,0
13346,45000.0,19.0,0.0,0,False,True,0,10.82,0,1,2.99,0,0,False,0,0,0,0,1,0,0,False,0,1,0,False,0,1,0,0,0,0,0,False,0,0,0,0,0,0
13347,45000.0,36.0,1.0,0,False,False,0,8.69,0,0,2.99,0,0,False,1,1,0,0,0,0,0,False,0,1,1,True,1,0,0,0,0,0,0,False,0,1,1,0,0,0
13348,48000.0,54.0,3.0,0,False,False,0,8.42,0,0,2.74,0,0,False,1,0,0,0,1,0,0,False,0,0,0,False,0,0,0,0,0,0,0,False,0,1,0,0,0,0
13349,49000.0,44.0,2.0,0,False,False,0,10.75,0,0,2.99,0,0,False,0,0,0,0,1,0,0,False,1,1,0,True,0,0,0,0,0,0,0,False,0,1,0,0,0,0
13350,49998.0,24.0,1.0,0,False,True,0,10.79,0,1,2.99,0,0,True,0,0,0,0,1,0,0,False,0,0,0,False,0,0,0,0,0,0,1,False,0,1,0,0,0,0
13351,50000.0,18.9,1.0,0,False,True,0,10.92,0,0,2.99,0,0,False,0,0,0,0,1,0,1,False,0,0,0,False,1,0,0,0,0,0,1,False,0,0,0,0,0,0
13352,50000.0,42.5,1.0,0,False,False,0,8.57,0,0,2.9,0,1,False,0,1,0,1,1,0,0,False,0,0,0,True,0,0,0,0,0,0,1,False,0,1,0,0,0,0
13353,50000.0,50.0,2.0,0,False,False,0,8.69,0,0,2.64,0,0,False,1,0,0,0,1,0,0,False,1,0,0,False,0,0,0,0,0,0,1,True,0,1,0,0,0,0
13354,55000.0,56.0,2.0,0,True,False,0,10.03,0,0,2.99,0,0,True,0,0,0,0,0,0,0,True,0,1,1,True,0,0,0,0,0,0,0,False,0,0,1,0,0,0
13355,60000.0,38.0,1.0,0,False,False,0,8.56,0,0,2.74,0,0,False,0,1,0,0,1,0,0,False,0,0,0,True,0,0,0,0,0,0,1,False,0,1,0,0,0,0
13356,125000.0,73.0,3.0,0,True,False,0,10.61,0,1,2.99,0,0,True,0,0,0,1,1,0,0,False,0,0,0,True,1,0,0,0,0,0,1,False,0,1,0,0,0,0
13357,55000.0,38.1,1.0,0,True,False,0,8.31,0,0,2.64,0,0,True,0,1,0,0,0,0,0,False,0,0,1,True,0,0,0,0,0,0,1,False,0,1,1,0,0,0
13358,35000.0,20.0,1.0,0,False,True,0,10.79,0,0,2.99,0,0,False,0,0,0,0,1,0,0,False,0,1,0,False,0,1,0,0,0,0,1,True,0,1,0,0,0,0
13359,39000.0,18.2,1.0,0,False,False,0,10.75,0,0,3.0,0,0,True,0,0,0,0,1,0,0,False,0,0,0,False,1,0,0,0,0,0,1,False,0,1,0,0,0,0
13360,40000.0,20.0,0.0,0,False,True,0,10.92,0,0,2.99,0,0,False,0,0,0,0,1,0,0,False,0,1,0,True,0,0,0,0,0,0,0,False,0,0,0,0,0,0
13361,43000.0,23.0,0.0,0,False,True,0,10.82,0,0,2.99,0,0,False,0,0,0,0,1,0,0,False,0,0,0,True,1,1,0,0,0,0,0,False,0,0,0,0,0,0
13362,45000.0,18.0,1.0,0,False,True,0,10.92,0,0,2.99,0,0,False,0,0,0,0,1,0,0,False,0,0,0,False,0,0,0,0,0,0,1,False,0,0,0,0,0,0
13363,45000.0,19.1,0.0,0,False,True,0,10.92,0,0,2.99,0,0,False,1,0,0,0,1,0,0,False,0,1,0,True,0,0,0,0,0,0,1,False,0,0,0,0,0,0
13364,50000.0,27.0,0.0,0,False,True,0,10.79,0,1,3.1,0,0,True,0,0,0,0,1,0,0,False,0,0,0,True,1,0,0,0,0,0,1,False,0,1,0,0,0,0
13365,50000.0,21.0,1.0,0,False,True,0,10.75,0,0,2.99,0,0,False,1,0,0,0,1,0,0,False,0,0,0,True,0,0,0,0,0,0,0,True,0,1,0,0,0,0
13366,38000.0,40.0,1.0,0,False,False,0,11.43,0,0,2.99,0,0,False,1,0,0,0,0,0,1,False,0,1,1,False,0,0,0,0,0,0,0,False,0,0,1,0,0,1
13367,75000.0,80.0,3.0,0,False,False,0,11.68,0,0,2.99,0,0,False,0,1,0,0,0,0,0,False,0,0,1,False,0,0,0,0,0,0,1,True,0,0,1,0,0,0
13368,105000.0,83.0,3.0,0,False,False,0,13.85,0,0,2.99,0,0,False,0,0,0,0,1,0,1,False,0,0,0,False,0,0,0,0,0,0,0,True,1,0,1,0,0,1
13369,140000.0,99.0,3.0,0,True,False,0,10.7,0,0,2.99,0,0,True,0,0,0,1,0,0,0,False,0,0,1,True,0,1,1,0,0,0,0,True,0,0,0,0,0,1
13370,70000.0,42.7,2.0,0,True,False,0,13.67,0,0,2.99,0,0,True,0,0,0,0,0,0,0,False,0,1,1,True,1,1,0,0,0,0,1,False,1,0,1,0,0,0
13371,45000.0,56.0,2.0,0,False,False,0,10.12,0,0,2.48,0,0,False,1,0,0,0,1,0,0,False,0,1,0,True,0,0,0,0,0,1,0,True,0,0,0,0,0,1
13372,45000.0,39.0,1.0,0,False,False,0,10.31,0,0,2.64,0,0,False,0,0,0,0,1,0,0,False,0,1,0,True,0,1,0,0,0,0,0,False,0,0,0,0,0,0
13373,48000.0,42.0,2.0,0,True,True,0,11.58,0,0,2.99,0,0,True,1,0,0,0,1,0,0,True,0,1,0,True,1,0,0,0,0,1,1,True,0,0,1,0,0,1
13374,50000.0,37.0,1.0,0,False,False,0,13.67,0,0,3.0,0,0,True,0,0,0,0,1,0,0,False,0,1,0,True,0,1,0,0,0,0,1,False,1,0,0,0,0,0
13375,50000.0,60.0,2.0,0,False,False,0,11.26,0,0,2.64,0,0,True,1,0,0,0,0,0,0,False,0,1,1,False,1,1,0,0,0,0,0,False,0,0,1,0,0,1
13376,55000.0,42.9,1.0,0,False,False,0,11.67,0,0,2.99,0,0,False,1,0,0,0,0,0,0,False,0,1,1,True,0,1,0,0,0,0,0,False,0,0,1,0,0,1
13377,75000.0,80.8,3.0,0,False,False,0,11.68,0,0,2.64,0,0,False,1,1,0,1,0,0,0,False,0,0,1,True,1,0,0,0,0,0,0,False,0,0,1,0,0,1
13378,80000.0,59.4,2.0,0,True,False,0,11.65,0,0,3.0,0,1,True,0,0,0,0,1,0,0,False,0,1,0,True,0,1,0,0,0,0,0,True,0,0,0,0,0,1
13379,100000.0,90.0,4.0,0,False,False,0,11.64,0,0,2.99,0,0,False,1,0,0,1,0,0,0,False,0,0,1,True,0,1,0,0,0,0,0,True,0,0,1,0,0,1
13380,100000.0,75.0,2.0,0,True,False,0,11.82,0,0,2.99,0,1,True,0,0,0,0,1,0,0,False,0,1,0,True,0,1,0,0,0,0,0,True,0,0,0,0,0,1
13381,105000.0,83.0,3.0,0,False,False,0,13.85,0,0,2.95,0,0,False,0,1,0,0,1,0,0,False,0,0,0,True,1,0,0,0,0,0,0,True,1,0,1,0,0,1
13382,110000.0,62.0,2.0,0,True,True,0,10.69,1,0,2.48,0,1,True,0,1,0,0,0,0,0,False,0,1,0,True,0,0,0,0,0,0,0,False,0,0,0,0,0,1
13383,120000.0,110.0,2.0,0,True,True,0,11.82,1,1,2.9,0,1,True,0,0,0,0,0,0,0,False,0,1,0,True,0,1,0,0,0,0,1,False,1,0,0,0,0,0
13384,120000.0,78.4,3.0,0,False,False,0,10.57,0,1,2.99,0,0,False,0,0,0,0,1,0,0,False,0,0,0,False,0,1,0,0,0,0,0,False,0,0,0,0,0,0
13385,140000.0,55.0,2.0,0,True,False,0,10.56,0,0,3.0,0,0,True,0,0,0,0,1,0,0,False,0,1,0,True,0,1,0,0,0,0,0,True,0,0,0,0,0,1
13386,140000.0,140.0,4.0,0,True,False,0,13.7,0,0,3.0,0,0,True,0,1,0,1,0,0,0,False,0,0,1,True,1,0,1,0,0,0,0,False,0,0,0,0,0,0
13387,140000.0,122.0,3.0,0,True,True,0,10.36,1,1,2.99,0,0,True,0,0,0,0,0,0,0,True,0,0,0,True,0,1,0,0,0,0,0,False,0,0,0,0,0,0
13388,170000.0,110.0,3.0,0,True,True,0,10.57,1,0,2.99,0,1,True,0,0,0,0,0,0,0,False,0,0,0,True,0,1,0,0,0,0,0,False,0,0,0,0,0,0
13389,180000.0,110.0,3.0,0,True,True,0,10.57,1,1,2.99,0,0,True,0,0,0,1,0,0,0,False,0,0,0,True,1,1,0,0,0,0,0,True,0,0,0,0,0,0
13390,360000.0,152.0,4.0,0,True,False,0,11.87,0,0,2.99,0,0,True,0,0,0,0,0,0,0,False,1,0,1,True,0,0,0,0,0,0,0,False,0,0,1,0,0,0
13391,150000.0,110.0,4.0,0,True,True,0,10.57,1,1,2.99,0,1,True,0,0,0,0,0,0,0,False,0,1,0,True,0,1,0,0,0,0,0,True,0,0,0,0,0,0
13392,45000.0,52.0,2.0,0,False,False,0,14.16,0,0,2.74,0,0,False,0,0,0,0,0,0,0,False,1,1,1,True,0,0,0,0,0,0,1,False,1,0,1,0,0,0
13393,190000.0,220.0,4.0,0,True,True,0,11.02,0,1,2.99,0,0,True,0,0,0,0,1,0,0,True,1,0,0,True,0,0,0,0,0,0,1,True,0,0,0,0,0,1
13394,66000.0,61.0,2.0,0,True,False,0,12.22,0,0,2.65,0,0,False,0,0,0,0,0,0,0,False,0,1,1,True,1,1,1,0,0,0,0,False,0,0,0,0,0,0
13395,90000.0,90.0,4.0,0,False,True,0,11.64,0,0,2.99,0,0,False,0,0,0,1,0,0,0,False,0,0,1,True,0,0,1,0,0,1,0,True,0,0,0,0,0,0
13396,140000.0,90.0,2.0,0,False,False,0,12.13,0,1,3.0,0,0,False,0,0,0,1,1,0,1,False,0,0,0,False,0,0,0,0,0,0,1,False,0,0,0,0,0,0
13397,230000.0,150.0,3.0,0,True,True,0,11.6,1,0,3.0,0,1,True,0,0,0,1,0,0,1,False,0,0,0,False,0,0,0,0,0,0,0,True,0,0,0,0,0,0
13398,40000.0,42.0,1.0,0,False,False,0,11.52,0,1,2.64,0,0,True,0,0,0,0,0,0,0,True,0,0,1,True,0,0,0,0,0,1,0,False,0,0,1,0,0,0
13399,50000.0,62.0,1.0,0,False,False,0,11.75,0,0,2.99,0,0,False,0,1,0,0,1,0,0,True,0,1,0,True,1,0,0,0,0,0,1,True,0,0,0,0,0,1
13400,50000.0,52.1,2.0,0,False,False,0,11.52,0,0,2.64,0,0,False,1,0,0,0,1,0,0,False,0,1,0,True,0,0,0,0,0,1,0,True,0,0,0,0,0,0
13401,50000.0,74.0,2.0,0,False,False,0,13.89,1,0,2.99,0,0,False,0,1,0,0,0,0,0,False,0,1,0,True,1,0,0,0,0,0,0,False,1,0,0,0,0,0
13402,55000.0,40.0,1.0,0,True,True,0,11.67,0,0,2.99,0,1,True,0,0,0,0,1,0,1,False,0,0,0,False,0,0,0,0,0,0,1,False,0,0,1,0,0,1
13403,57000.0,68.0,2.0,0,False,False,0,11.75,0,0,2.7,0,0,True,0,1,0,0,0,0,0,False,0,0,1,False,1,0,0,0,0,0,0,False,0,0,1,0,0,1
13404,60000.0,57.0,2.0,0,True,False,0,14.12,0,0,2.99,0,0,True,0,1,0,0,0,0,0,False,0,1,1,True,0,0,0,0,0,0,0,False,1,0,1,0,0,1
13405,63000.0,60.0,2.0,0,True,False,0,11.61,0,0,2.8,0,0,True,0,1,0,1,0,0,0,False,0,0,1,False,0,0,0,0,0,0,0,False,0,0,1,0,0,1
13406,65000.0,70.0,3.0,0,True,True,0,14.2,0,0,2.8,0,0,True,0,1,0,0,1,0,0,False,0,1,0,False,1,0,0,0,0,0,1,True,1,0,1,0,0,1
13407,67000.0,60.0,2.0,0,False,False,0,11.57,0,0,2.64,0,0,True,0,1,0,0,0,0,0,True,0,1,1,True,1,0,0,0,0,0,1,False,0,0,1,0,0,1
13408,70000.0,60.0,2.0,0,True,False,0,11.64,0,0,2.64,0,1,False,0,1,0,1,0,0,0,False,0,0,1,False,0,0,0,0,0,0,0,False,0,0,1,0,0,1
13409,70000.0,93.0,3.0,0,True,False,0,14.1,1,0,3.0,0,0,True,0,1,0,0,0,0,0,True,0,1,0,True,0,0,0,0,0,0,1,False,0,0,0,0,0,1
13410,70000.0,56.0,2.0,0,False,False,0,11.63,0,0,2.64,0,0,False,0,0,0,0,0,0,0,True,0,1,1,True,1,0,0,0,0,1,1,False,0,0,1,0,0,0
13411,70000.0,50.0,1.0,0,True,False,0,13.8,0,1,2.99,0,1,False,0,1,0,0,1,0,0,False,0,1,0,True,0,0,0,0,0,0,0,False,1,0,0,0,0,1
13412,100000.0,101.0,4.0,0,False,True,0,11.64,1,0,3.0,0,0,False,0,0,0,0,0,0,1,True,0,1,0,True,1,0,0,0,0,0,0,True,0,0,0,0,0,1
13413,140000.0,52.0,2.0,0,True,True,0,10.56,0,0,2.7,0,1,True,0,0,0,0,1,0,1,False,0,0,0,False,0,0,0,0,0,0,0,True,0,0,0,0,0,0
13414,140000.0,124.0,4.0,0,True,False,0,13.7,0,0,2.6,0,0,True,0,1,0,1,1,0,0,True,0,0,0,True,1,0,0,0,0,0,0,False,0,0,1,0,0,0
